PERMNO,DATE,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret
10107,12NOV2018,252,-2.4642%,0.0005,1.2942,-0.4977,-0.8119,0.7903%,1.5978%,75.5320%,0.9084%
10107,13NOV2018,252,0.0655%,0.0006,1.2941,-0.4987,-0.8113,0.7904%,1.5978%,75.5276%,0.3009%
10107,14NOV2018,252,-1.4120%,0.0005,1.2979,-0.4969,-0.8069,0.7914%,1.6007%,75.5584%,-0.6438%
10107,15NOV2018,252,2.2006%,0.0005,1.3003,-0.4944,-0.8075,0.7919%,1.6051%,75.6595%,0.5173%
10107,16NOV2018,252,0.9415%,0.0006,1.3060,-0.4804,-0.8098,0.7896%,1.6059%,75.8239%,0.6868%
10107,19NOV2018,252,-3.3890%,0.0006,1.3040,-0.4784,-0.7940,0.7901%,1.6197%,76.2068%,0.5699%
10107,20NOV2018,252,-2.7815%,0.0006,1.3122,-0.4774,-0.7847,0.7916%,1.6299%,76.4131%,-0.7388%
10107,21NOV2018,252,1.3765%,0.0006,1.3133,-0.4672,-0.7831,0.7929%,1.6297%,76.3277%,0.9129%
10107,23NOV2018,252,-0.0388%,0.0007,1.3114,-0.4611,-0.7867,0.7922%,1.6289%,76.3462%,0.5935%
10107,26NOV2018,252,3.2987%,0.0007,1.3155,-0.4677,-0.7906,0.7926%,1.6412%,76.6798%,0.7001%
10107,27NOV2018,252,0.6293%,0.0007,1.3159,-0.4661,-0.7899,0.7918%,1.6411%,76.7234%,0.1723%
10107,28NOV2018,252,3.7148%,0.0007,1.3087,-0.4747,-0.7989,0.7910%,1.6553%,77.1646%,-0.1922%
10107,29NOV2018,252,-0.8369%,0.0007,1.3130,-0.4664,-0.7796,0.7910%,1.6519%,77.0679%,-0.6891%
10107,30NOV2018,252,0.6353%,0.0006,1.3124,-0.4688,-0.7807,0.7917%,1.6513%,77.0145%,-0.8860%
10107,03DEC2018,252,1.0822%,0.0006,1.3092,-0.4635,-0.7721,0.7943%,1.6523%,76.8922%,-1.0542%
10107,04DEC2018,252,-3.1849%,0.0008,1.3053,-0.4729,-0.7300,0.7728%,1.6472%,77.9880%,0.7053%
10107,06DEC2018,252,0.6174%,0.0007,1.3074,-0.4668,-0.7260,0.7714%,1.6472%,78.0668%,0.1112%
10107,07DEC2018,252,-4.0022%,0.0007,1.3090,-0.4575,-0.7157,0.7693%,1.6656%,78.6643%,0.1367%
10107,10DEC2018,252,2.6426%,0.0008,1.3060,-0.4648,-0.7450,0.7704%,1.6729%,78.7907%,1.2919%
10107,11DEC2018,252,0.9295%,0.0008,1.3036,-0.4597,-0.7467,0.7690%,1.6694%,78.7821%,0.6831%
10107,12DEC2018,252,0.4512%,0.0007,1.3020,-0.4596,-0.7460,0.7686%,1.6679%,78.7656%,-0.3129%
10107,13DEC2018,252,0.3392%,0.0007,1.3023,-0.4520,-0.7460,0.7683%,1.6678%,78.7773%,-0.1680%
10107,14DEC2018,252,-3.1247%,0.0007,1.3040,-0.4468,-0.7538,0.7674%,1.6802%,79.1369%,-0.3320%
10107,17DEC2018,252,-2.9614%,0.0008,1.2990,-0.4553,-0.7545,0.7666%,1.6904%,79.4331%,0.5042%
10107,18DEC2018,252,1.0497%,0.0007,1.2899,-0.4758,-0.7705,0.7605%,1.6843%,79.6154%,0.6275%
10107,19DEC2018,252,-0.2693%,0.0008,1.2839,-0.4780,-0.7700,0.7633%,1.6840%,79.4539%,1.4792%
10107,20DEC2018,252,-2.1024%,0.0008,1.2803,-0.4832,-0.7692,0.7627%,1.6891%,79.6120%,0.5758%
10107,21DEC2018,252,-3.2312%,0.0008,1.2821,-0.4802,-0.7691,0.7626%,1.7018%,79.9174%,-0.1365%
10107,24DEC2018,252,-4.1739%,0.0008,1.2910,-0.4912,-0.7638,0.7645%,1.7227%,80.3070%,-0.8034%
10107,26DEC2018,252,6.8310%,0.0008,1.2805,-0.4922,-0.7644,0.7652%,1.7747%,81.4096%,-0.5199%
10107,27DEC2018,252,0.6166%,0.0007,1.2785,-0.4831,-0.7621,0.7673%,1.7750%,81.3112%,-0.8339%
10107,28DEC2018,252,-0.7808%,0.0007,1.2781,-0.4865,-0.7642,0.7675%,1.7757%,81.3191%,-0.1823%
10107,31DEC2018,252,1.1754%,0.0007,1.2774,-0.4847,-0.7616,0.7679%,1.7770%,81.3276%,-0.3899%
10107,02JAN2019,252,-0.4430%,0.0007,1.2797,-0.4784,-0.7541,0.7679%,1.7773%,81.3307%,0.4046%
10107,03JAN2019,252,-3.6788%,0.0008,1.2795,-0.4708,-0.7475,0.7672%,1.7929%,81.6904%,0.5236%
10107,04JAN2019,252,4.6509%,0.0008,1.2768,-0.4768,-0.7496,0.7662%,1.8158%,82.1945%,-0.2315%
10107,07JAN2019,252,0.1275%,0.0007,1.2730,-0.4918,-0.7473,0.7698%,1.8151%,82.0115%,-1.1559%
10107,08JAN2019,252,0.7251%,0.0007,1.2707,-0.4973,-0.7447,0.7717%,1.8140%,81.9050%,-0.7758%
10107,09JAN2019,252,1.4300%,0.0008,1.2737,-0.4904,-0.7391,0.7737%,1.8160%,81.8467%,1.0116%
10107,10JAN2019,252,-0.6426%,0.0007,1.2731,-0.4913,-0.7322,0.7794%,1.8166%,81.5899%,-1.5128%
10107,11JAN2019,252,-0.7722%,0.0007,1.2726,-0.4931,-0.7349,0.7804%,1.8171%,81.5537%,-0.5494%
10107,14JAN2019,252,-0.7296%,0.0007,1.2732,-0.4928,-0.7302,0.7807%,1.8177%,81.5543%,0.4189%
10107,15JAN2019,252,2.9005%,0.0007,1.2724,-0.4928,-0.7402,0.7809%,1.8235%,81.6593%,0.8984%
10107,16JAN2019,252,0.3523%,0.0008,1.2710,-0.5114,-0.7390,0.7771%,1.8211%,81.7931%,0.6819%
10107,17JAN2019,252,0.7022%,0.0007,1.2677,-0.5122,-0.7401,0.7765%,1.8174%,81.7444%,-0.3821%
10107,18JAN2019,252,1.4983%,0.0007,1.2655,-0.5140,-0.7434,0.7765%,1.8196%,81.7881%,-0.2551%
10107,22JAN2019,252,-1.8847%,0.0008,1.2670,-0.5068,-0.7405,0.7759%,1.8238%,81.9005%,0.0686%
10107,23JAN2019,252,0.9746%,0.0008,1.2660,-0.5071,-0.7411,0.7758%,1.8215%,81.8583%,0.4733%
10107,24JAN2019,252,-0.4779%,0.0007,1.2651,-0.5115,-0.7440,0.7767%,1.8218%,81.8227%,-0.5560%
10107,25JAN2019,252,0.9134%,0.0007,1.2641,-0.5148,-0.7439,0.7770%,1.8225%,81.8251%,-0.2603%
10107,28JAN2019,252,-1.9502%,0.0007,1.2650,-0.5146,-0.7474,0.7780%,1.8267%,81.8614%,-0.5752%
10107,29JAN2019,252,-2.0365%,0.0006,1.2657,-0.5191,-0.7537,0.7856%,1.8280%,81.5327%,-1.6843%
10107,30JAN2019,252,3.3417%,0.0007,1.2684,-0.5212,-0.7572,0.7861%,1.8396%,81.7402%,0.6342%
10107,31JAN2019,252,-1.8330%,0.0005,1.2659,-0.5118,-0.7134,0.8219%,1.8416%,80.0808%,-3.7703%
10107,01FEB2019,252,-1.5800%,0.0004,1.2644,-0.4877,-0.7198,0.8162%,1.8384%,80.2883%,-1.5393%
10107,04FEB2019,252,2.8799%,0.0005,1.2690,-0.4740,-0.7182,0.8239%,1.8462%,80.0847%,1.8795%
10107,05FEB2019,252,1.3997%,0.0005,1.2675,-0.4757,-0.7221,0.8241%,1.8401%,79.9447%,0.3704%
10107,06FEB2019,252,-1.1099%,0.0004,1.2837,-0.4805,-0.7071,0.8237%,1.8225%,79.5706%,-0.8120%
10107,07FEB2019,252,-0.7168%,0.0004,1.2748,-0.4724,-0.7068,0.8210%,1.8082%,79.3849%,0.6756%
10107,08FEB2019,252,0.3800%,0.0004,1.2750,-0.4621,-0.6996,0.8183%,1.8040%,79.4225%,-0.2018%
10107,11FEB2019,252,-0.3975%,0.0004,1.2777,-0.4668,-0.7007,0.8183%,1.7738%,78.7198%,-0.1271%
10107,12FEB2019,252,1.5582%,0.0003,1.2655,-0.4531,-0.7090,0.8108%,1.7614%,78.8111%,-0.2992%
10107,13FEB2019,252,-0.0748%,0.0003,1.2700,-0.4619,-0.7113,0.8082%,1.7603%,78.9184%,-0.3624%
10107,14FEB2019,252,0.0843%,0.0003,1.2695,-0.4613,-0.7118,0.8082%,1.7598%,78.9091%,0.1686%
10107,15FEB2019,252,1.2348%,0.0003,1.2706,-0.4600,-0.7097,0.8083%,1.7588%,78.8801%,0.2518%
10107,19FEB2019,252,-0.0462%,0.0003,1.2708,-0.4603,-0.7100,0.8083%,1.7545%,78.7766%,0.0345%
10107,20FEB2019,252,-0.5177%,0.0004,1.2704,-0.4589,-0.7108,0.8078%,1.7542%,78.7928%,-0.2703%
10107,21FEB2019,252,2.1092%,0.0004,1.2693,-0.4560,-0.7132,0.8177%,1.7583%,78.3732%,2.3736%
10107,22FEB2019,252,1.4258%,0.0004,1.2694,-0.4522,-0.7074,0.8176%,1.7580%,78.3723%,-0.2068%
10107,25FEB2019,252,0.5587%,0.0004,1.2693,-0.4527,-0.7080,0.8176%,1.7582%,78.3774%,0.1134%
10107,26FEB2019,252,0.6900%,0.0004,1.2670,-0.4550,-0.7110,0.8177%,1.7518%,78.2150%,0.3714%
10107,27FEB2019,252,-0.1691%,0.0004,1.2682,-0.4581,-0.7107,0.8177%,1.7498%,78.1611%,-0.2874%
10107,28FEB2019,252,-0.1248%,0.0004,1.2691,-0.4574,-0.7101,0.8176%,1.7477%,78.1135%,0.0852%
10107,01MAR2019,252,0.4463%,0.0004,1.2707,-0.4551,-0.7045,0.8182%,1.7475%,78.0808%,-0.6395%
10107,04MAR2019,252,-0.2399%,0.0003,1.2744,-0.4715,-0.7044,0.8166%,1.7463%,78.1327%,0.5091%
10107,05MAR2019,252,-0.4988%,0.0003,1.2766,-0.4586,-0.7004,0.8170%,1.7467%,78.1245%,-0.5994%
10107,06MAR2019,252,0.0448%,0.0004,1.2786,-0.4728,-0.7000,0.8162%,1.7464%,78.1592%,0.5607%
10107,07MAR2019,252,-1.2170%,0.0004,1.2820,-0.4659,-0.6935,0.8162%,1.7481%,78.1987%,-0.4486%
10107,08MAR2019,252,0.1087%,0.0004,1.2820,-0.4719,-0.6932,0.8157%,1.7479%,78.2203%,0.3126%
10107,11MAR2019,252,2.0994%,0.0004,1.2819,-0.4756,-0.6953,0.8154%,1.7521%,78.3453%,-0.0104%
10107,12MAR2019,252,0.7002%,0.0004,1.2814,-0.4761,-0.6961,0.8154%,1.7473%,78.2235%,0.1867%
10107,13MAR2019,252,0.7745%,0.0004,1.2807,-0.4789,-0.6975,0.8150%,1.7478%,78.2596%,-0.1977%
10107,14MAR2019,252,0.0786%,0.0004,1.2765,-0.4773,-0.6983,0.8090%,1.7405%,78.3969%,0.2223%
10107,15MAR2019,252,1.1519%,0.0005,1.2757,-0.4779,-0.7007,0.8089%,1.7412%,78.4172%,0.2433%
10107,18MAR2019,252,1.4321%,0.0005,1.2800,-0.4694,-0.6916,0.8115%,1.7432%,78.3297%,1.2163%
10107,19MAR2019,252,0.0680%,0.0004,1.2815,-0.4660,-0.6845,0.8122%,1.7430%,78.2886%,-0.6266%
10107,20MAR2019,252,-0.1105%,0.0004,1.2848,-0.4671,-0.6805,0.8122%,1.7389%,78.1844%,-0.3108%
10107,21MAR2019,252,2.2975%,0.0004,1.2849,-0.4677,-0.6830,0.8121%,1.7443%,78.3260%,0.1722%
10107,22MAR2019,252,-2.6368%,0.0004,1.2912,-0.4517,-0.6742,0.8130%,1.7522%,78.4701%,-0.6049%
10107,25MAR2019,252,0.5211%,0.0004,1.2936,-0.4467,-0.6716,0.8139%,1.7419%,78.1669%,0.6928%
10107,26MAR2019,252,0.2125%,0.0004,1.2883,-0.4481,-0.6785,0.8141%,1.7313%,77.8864%,-0.3948%
10107,27MAR2019,252,-0.9668%,0.0003,1.2393,-0.4074,-0.7057,0.7765%,1.6677%,78.3205%,0.0524%
10107,28MAR2019,252,0.1370%,0.0004,1.2222,-0.4119,-0.7100,0.7645%,1.6410%,78.2951%,-0.2110%
10107,29MAR2019,252,0.8638%,0.0003,1.2217,-0.4109,-0.7094,0.7642%,1.6416%,78.3280%,-0.6886%
10107,01APR2019,252,0.9157%,0.0003,1.2213,-0.4106,-0.7096,0.7642%,1.6376%,78.2225%,0.0239%
10107,02APR2019,252,0.1428%,0.0003,1.2211,-0.4099,-0.7085,0.7643%,1.6255%,77.8923%,-0.1717%
10107,03APR2019,252,0.6544%,0.0003,1.2218,-0.4096,-0.7081,0.7643%,1.6240%,77.8524%,0.1286%
10107,04APR2019,252,-0.5085%,0.0002,1.2152,-0.4158,-0.7110,0.7593%,1.6149%,77.8919%,-0.0102%
10107,05APR2019,252,0.4440%,0.0003,1.2179,-0.4149,-0.7061,0.7586%,1.6151%,77.9400%,-0.0343%
10107,08APR2019,252,0.0334%,0.0002,1.2226,-0.4173,-0.7037,0.7581%,1.6076%,77.7610%,-0.1238%
10107,09APR2019,252,-0.5420%,0.0002,1.2230,-0.4171,-0.7043,0.7580%,1.6079%,77.7743%,-0.0895%
10107,10APR2019,252,0.7629%,0.0003,1.2221,-0.4112,-0.7035,0.7585%,1.6024%,77.5940%,0.4959%
10107,11APR2019,252,0.1165%,0.0003,1.2210,-0.4067,-0.7029,0.7583%,1.6005%,77.5553%,0.2604%
10107,12APR2019,252,0.5152%,0.0002,1.2164,-0.4042,-0.7079,0.7563%,1.5969%,77.5684%,-0.0419%
10107,15APR2019,252,0.0827%,0.0002,1.2163,-0.4027,-0.7067,0.7564%,1.5964%,77.5514%,-0.2779%
10107,16APR2019,252,-0.2313%,0.0002,1.2160,-0.4023,-0.7060,0.7563%,1.5952%,77.5184%,0.1436%
10107,17APR2019,252,0.8280%,0.0003,1.2181,-0.4132,-0.6953,0.7621%,1.5913%,77.0633%,1.5185%
10107,18APR2019,252,1.3140%,0.0003,1.2172,-0.4181,-0.7005,0.7631%,1.5930%,77.0534%,0.7121%
10107,22APR2019,252,0.3161%,0.0003,1.2168,-0.4124,-0.7060,0.7620%,1.5928%,77.1142%,-0.4012%
10107,23APR2019,252,1.3575%,0.0003,1.2176,-0.4123,-0.7073,0.7618%,1.5926%,77.1166%,0.1252%
10107,24APR2019,252,-0.3428%,0.0002,1.2175,-0.4124,-0.7086,0.7612%,1.5928%,77.1604%,-0.0068%
10107,25APR2019,252,3.3117%,0.0003,1.2148,-0.4507,-0.7259,0.7840%,1.5977%,75.9232%,3.0200%
10107,26APR2019,252,0.5730%,0.0004,1.2160,-0.4554,-0.7250,0.7805%,1.5966%,76.1013%,0.1637%
10107,29APR2019,252,-0.0924%,0.0004,1.2162,-0.4537,-0.7224,0.7806%,1.5919%,75.9572%,0.1910%
10107,30APR2019,252,0.6396%,0.0003,1.2163,-0.4537,-0.7220,0.7754%,1.5893%,76.1979%,0.5629%
10107,01MAY2019,252,-2.0827%,0.0004,1.2147,-0.4513,-0.7232,0.7731%,1.5875%,76.2853%,-1.1492%
10107,02MAY2019,252,-1.3059%,0.0003,1.2175,-0.4610,-0.7169,0.7739%,1.5874%,76.2333%,-1.1128%
10107,03MAY2019,252,2.1314%,0.0003,1.2190,-0.4381,-0.7134,0.7755%,1.5888%,76.1743%,0.9818%
10107,06MAY2019,252,-0.5818%,0.0003,1.2205,-0.4354,-0.7105,0.7748%,1.5892%,76.2266%,-0.1522%
10107,07MAY2019,252,-2.0523%,0.0003,1.2227,-0.4359,-0.7090,0.7741%,1.5938%,76.4144%,0.2304%
10107,08MAY2019,252,-0.0080%,0.0003,1.2224,-0.4385,-0.7082,0.7734%,1.5926%,76.4183%,-0.0402%
10107,09MAY2019,252,-0.0080%,0.0003,1.2221,-0.4361,-0.7066,0.7738%,1.5923%,76.3864%,0.4339%
10107,10MAY2019,252,1.2988%,0.0004,1.2230,-0.4395,-0.7064,0.7750%,1.5926%,76.3185%,0.7502%
10107,13MAY2019,252,-2.9733%,0.0004,1.2227,-0.4425,-0.7070,0.7749%,1.6036%,76.6511%,0.1671%
10107,14MAY2019,252,1.1188%,0.0004,1.2230,-0.4412,-0.7088,0.7736%,1.6047%,76.7590%,0.1355%
10107,15MAY2019,252,1.4030%,0.0004,1.2228,-0.4404,-0.7086,0.7735%,1.6067%,76.8197%,0.0097%
10107,16MAY2019,252,2.3092%,0.0004,1.2267,-0.4526,-0.7136,0.7744%,1.6117%,76.9153%,0.7916%
10107,17MAY2019,252,-0.6670%,0.0004,1.2270,-0.4499,-0.7132,0.7742%,1.6124%,76.9487%,0.0598%
10107,20MAY2019,252,-1.4445%,0.0004,1.2274,-0.4423,-0.7114,0.7738%,1.6139%,77.0133%,-0.2460%
10107,21MAY2019,252,0.5387%,0.0004,1.2261,-0.4481,-0.7105,0.7748%,1.6141%,76.9590%,-0.6337%
10107,22MAY2019,252,0.6068%,0.0004,1.2219,-0.4511,-0.7190,0.7743%,1.6128%,76.9471%,0.4244%
10107,23MAY2019,252,-1.1671%,0.0004,1.2220,-0.4466,-0.7208,0.7738%,1.6148%,77.0369%,-0.0074%
10107,24MAY2019,252,0.0475%,0.0004,1.2225,-0.4447,-0.7172,0.7736%,1.6133%,77.0084%,0.2042%
10107,28MAY2019,252,-0.0634%,0.0004,1.2188,-0.4410,-0.7226,0.7741%,1.6131%,76.9738%,0.5583%
10107,29MAY2019,252,-0.9670%,0.0004,1.2190,-0.4414,-0.7221,0.7740%,1.6146%,77.0163%,0.0649%
10107,30MAY2019,252,0.6323%,0.0003,1.2262,-0.4542,-0.7116,0.7729%,1.6146%,77.0877%,-0.2270%
10107,31MAY2019,252,-1.6305%,0.0004,1.2305,-0.4533,-0.7066,0.7725%,1.6175%,77.1898%,-0.1307%
10107,03JUN2019,252,-3.1048%,0.0003,1.2289,-0.4704,-0.7325,0.7763%,1.6300%,77.3166%,-1.2971%
10107,04JUN2019,252,2.7704%,0.0003,1.2271,-0.4682,-0.7328,0.7758%,1.6345%,77.4687%,0.0762%
10107,05JUN2019,252,2.1679%,0.0003,1.2273,-0.4700,-0.7341,0.7759%,1.6389%,77.5899%,0.1256%
10107,06JUN2019,252,1.5815%,0.0003,1.2293,-0.4807,-0.7335,0.7759%,1.6414%,77.6527%,0.4208%
10107,07JUN2019,252,2.8008%,0.0003,1.2345,-0.4862,-0.7363,0.7752%,1.6501%,77.9271%,0.6571%
10107,10JUN2019,252,0.9133%,0.0004,1.2376,-0.4871,-0.7253,0.7733%,1.6473%,77.9642%,0.2968%
10107,11JUN2019,252,-0.3771%,0.0004,1.2376,-0.4872,-0.7251,0.7733%,1.6472%,77.9605%,0.0396%
10107,12JUN2019,252,-0.4618%,0.0004,1.2410,-0.4884,-0.7169,0.7732%,1.6470%,77.9616%,-0.7462%
10107,13JUN2019,252,0.6312%,0.0004,1.2410,-0.4847,-0.7183,0.7729%,1.6473%,77.9854%,0.2827%
10107,14JUN2019,252,0.0982%,0.0004,1.2407,-0.4866,-0.7184,0.7730%,1.6469%,77.9724%,0.2641%
10107,17JUN2019,252,0.3020%,0.0004,1.2414,-0.4887,-0.7173,0.7731%,1.6467%,77.9602%,-0.3863%
10107,18JUN2019,252,1.7388%,0.0005,1.2440,-0.4848,-0.7148,0.7695%,1.6474%,78.1850%,0.7537%
10107,19JUN2019,252,0.3921%,0.0004,1.2454,-0.4999,-0.7164,0.7663%,1.6471%,78.3562%,-0.3882%
10107,20JUN2019,252,0.9286%,0.0004,1.2448,-0.5022,-0.7158,0.7662%,1.6478%,78.3809%,-0.5385%
10107,21JUN2019,252,0.0146%,0.0003,1.2457,-0.5097,-0.7139,0.7650%,1.6469%,78.4267%,0.0166%
10107,24JUN2019,252,0.5914%,0.0003,1.2456,-0.5162,-0.7150,0.7658%,1.6463%,78.3626%,0.6094%
10107,25JUN2019,252,-3.1572%,0.0003,1.2506,-0.5274,-0.7207,0.7693%,1.6585%,78.4869%,-1.2624%
10107,26JUN2019,252,0.3747%,0.0003,1.2505,-0.5271,-0.7186,0.7701%,1.6530%,78.2991%,0.5946%
10107,27JUN2019,252,0.1643%,0.0003,1.2506,-0.5306,-0.7184,0.7695%,1.6527%,78.3230%,0.0888%
10107,28JUN2019,252,-0.1416%,0.0003,1.2478,-0.5408,-0.7216,0.7687%,1.6493%,78.2753%,-0.2304%
10107,01JUL2019,252,1.2840%,0.0003,1.2477,-0.5405,-0.7221,0.7687%,1.6497%,78.2869%,-0.0467%
10107,02JUL2019,252,0.6633%,0.0003,1.2482,-0.5338,-0.7166,0.7692%,1.6500%,78.2697%,-0.5592%
10107,03JUL2019,252,0.6443%,0.0003,1.2460,-0.5395,-0.7156,0.7676%,1.6483%,78.3113%,-0.5961%
10107,05JUL2019,252,-0.2910%,0.0003,1.2469,-0.5361,-0.7094,0.7684%,1.6471%,78.2369%,0.5621%
10107,08JUL2019,252,-0.0730%,0.0003,1.2471,-0.5354,-0.7104,0.7683%,1.6468%,78.2337%,0.4497%
10107,09JUL2019,252,-0.3651%,0.0003,1.2471,-0.5331,-0.7061,0.7709%,1.6451%,78.0428%,-0.9772%
10107,10JUL2019,252,1.0186%,0.0003,1.2483,-0.5340,-0.7049,0.7709%,1.6457%,78.0570%,0.1837%
10107,11JUL2019,252,0.3990%,0.0003,1.2485,-0.5376,-0.7063,0.7702%,1.6458%,78.0964%,-0.2479%
10107,12JUL2019,252,0.3613%,0.0003,1.2504,-0.5376,-0.7035,0.7699%,1.6457%,78.1134%,0.0769%
10107,15JUL2019,252,0.0000%,0.0003,1.2532,-0.5310,-0.6904,0.7721%,1.6408%,77.8546%,-0.9069%
10107,16JUL2019,252,-1.3103%,0.0002,1.2547,-0.5347,-0.6892,0.7717%,1.6419%,77.9093%,-0.6565%
10107,17JUL2019,252,-0.5909%,0.0002,1.2566,-0.5346,-0.6852,0.7720%,1.6421%,77.8963%,-0.3320%
10107,18JUL2019,252,0.1101%,0.0002,1.2556,-0.5328,-0.6859,0.7727%,1.6412%,77.8348%,-0.4816%
10107,19JUL2019,252,0.1466%,0.0003,1.2581,-0.5257,-0.6638,0.7765%,1.6402%,77.5841%,1.5227%
10107,22JUL2019,252,1.3248%,0.0003,1.2581,-0.5282,-0.6660,0.7770%,1.6411%,77.5850%,0.4395%
10107,23JUL2019,252,0.6213%,0.0002,1.2591,-0.5259,-0.6665,0.7681%,1.6380%,78.0116%,0.2058%
10107,24JUL2019,252,1.0266%,0.0002,1.2601,-0.5068,-0.6618,0.7648%,1.6364%,78.1547%,1.1490%
10107,25JUL2019,252,-0.3766%,0.0002,1.2645,-0.5274,-0.6580,0.7619%,1.6365%,78.3222%,-0.0205%
10107,26JUL2019,252,0.8203%,0.0002,1.2625,-0.5200,-0.6485,0.7597%,1.6273%,78.2087%,-0.1449%
10107,29JUL2019,252,-0.2193%,0.0002,1.2632,-0.5163,-0.6451,0.7598%,1.6257%,78.1539%,-0.2994%
10107,30JUL2019,252,-0.4822%,0.0003,1.2636,-0.5072,-0.6260,0.7606%,1.6217%,78.0022%,1.0051%
10107,31JUL2019,252,-2.9070%,0.0003,1.2687,-0.5130,-0.6239,0.7635%,1.6267%,77.9694%,-1.1096%
10107,01AUG2019,252,1.3136%,0.0003,1.2569,-0.5165,-0.6558,0.7667%,1.6281%,77.8210%,1.2116%
10107,02AUG2019,252,-0.8402%,0.0003,1.2568,-0.5172,-0.6555,0.7666%,1.6292%,77.8576%,0.1255%
10107,05AUG2019,252,-3.4258%,0.0003,1.2516,-0.5153,-0.6581,0.7670%,1.6429%,78.2076%,0.3980%
10107,06AUG2019,252,1.8758%,0.0003,1.2505,-0.5153,-0.6554,0.7672%,1.6466%,78.2882%,-0.3636%
10107,07AUG2019,252,0.4380%,0.0003,1.2516,-0.5133,-0.6539,0.7664%,1.6467%,78.3376%,-0.2328%
10107,08AUG2019,252,2.6685%,0.0003,1.2518,-0.5135,-0.6537,0.7663%,1.6542%,78.5390%,0.0711%
10107,09AUG2019,252,-0.8496%,0.0003,1.2523,-0.5117,-0.6548,0.7653%,1.6551%,78.6179%,-0.2514%
10107,12AUG2019,252,-1.3942%,0.0003,1.2512,-0.5113,-0.6554,0.7654%,1.6578%,78.6855%,0.2168%
10107,13AUG2019,252,2.0694%,0.0003,1.2505,-0.5114,-0.6545,0.7654%,1.6618%,78.7834%,-0.2162%
10107,14AUG2019,252,-3.0015%,0.0003,1.2435,-0.5084,-0.6613,0.7653%,1.6725%,79.0600%,0.4526%
10107,15AUG2019,252,-0.2239%,0.0002,1.2412,-0.5012,-0.6583,0.7675%,1.6711%,78.9043%,-1.0986%
10107,16AUG2019,252,1.8327%,0.0003,1.2432,-0.5009,-0.6537,0.7674%,1.6721%,78.9390%,0.5773%
10107,19AUG2019,252,1.6749%,0.0003,1.2495,-0.5023,-0.6460,0.7652%,1.6750%,79.1314%,0.4125%
10107,20AUG2019,252,-0.8309%,0.0003,1.2506,-0.5022,-0.6445,0.7648%,1.6760%,79.1795%,-0.0809%
10107,21AUG2019,252,1.1147%,0.0004,1.2512,-0.5000,-0.6418,0.7629%,1.6765%,79.2936%,-0.1235%
10107,22AUG2019,252,-0.7277%,0.0004,1.2506,-0.4845,-0.6422,0.7623%,1.6762%,79.3211%,-0.5665%
10107,23AUG2019,252,-3.1862%,0.0003,1.2545,-0.4890,-0.6378,0.7605%,1.6882%,79.7067%,-0.2486%
10107,26AUG2019,252,1.5443%,0.0003,1.2551,-0.4891,-0.6363,0.7600%,1.6905%,79.7865%,0.0579%
10107,27AUG2019,252,0.2141%,0.0003,1.2559,-0.4880,-0.6372,0.7596%,1.6899%,79.7961%,-0.0722%
10107,28AUG2019,252,-0.1326%,0.0003,1.2556,-0.4944,-0.6409,0.7598%,1.6888%,79.7602%,-0.3678%
10107,29AUG2019,252,1.8885%,0.0003,1.2587,-0.4920,-0.6363,0.7602%,1.6923%,79.8215%,0.5526%
10107,30AUG2019,252,-0.1882%,0.0003,1.2578,-0.4901,-0.6351,0.7599%,1.6898%,79.7787%,-0.2751%
10107,03SEP2019,252,-1.3202%,0.0003,1.2599,-0.4836,-0.6332,0.7608%,1.6921%,79.7847%,-0.6385%
10107,04SEP2019,252,1.1688%,0.0003,1.2599,-0.4852,-0.6329,0.7607%,1.6934%,79.8205%,-0.0052%
10107,05SEP2019,252,1.7583%,0.0003,1.2637,-0.4849,-0.6263,0.7605%,1.6961%,79.8950%,0.6100%
10107,06SEP2019,252,-0.6783%,0.0004,1.2630,-0.4817,-0.6130,0.7510%,1.6862%,80.1628%,-0.8261%
10107,09SEP2019,252,-1.1359%,0.0004,1.2683,-0.4674,-0.5821,0.7528%,1.6881%,80.1146%,1.0108%
10107,10SEP2019,252,-1.0471%,0.0004,1.2676,-0.4689,-0.5847,0.7524%,1.6892%,80.1595%,-0.1115%
10107,11SEP2019,252,0.0294%,0.0004,1.2671,-0.4806,-0.5838,0.7523%,1.6881%,80.1410%,-0.5007%
10107,12SEP2019,252,1.0285%,0.0004,1.2663,-0.4787,-0.5828,0.7507%,1.6861%,80.1765%,0.5197%
10107,13SEP2019,252,-0.1454%,0.0004,1.2667,-0.4784,-0.5807,0.7508%,1.6861%,80.1708%,0.2943%
10107,16SEP2019,252,-0.7209%,0.0004,1.2663,-0.4744,-0.5793,0.7510%,1.6858%,80.1528%,0.3103%
10107,17SEP2019,252,0.7775%,0.0003,1.2664,-0.4729,-0.5757,0.7510%,1.6862%,80.1658%,-0.4229%
10107,18SEP2019,252,0.8225%,0.0004,1.2670,-0.4779,-0.5756,0.7517%,1.6852%,80.1044%,0.5519%
10107,19SEP2019,252,1.8409%,0.0004,1.2665,-0.4852,-0.5814,0.7567%,1.6879%,79.9012%,1.4250%
10107,20SEP2019,252,-1.1555%,0.0004,1.2711,-0.4970,-0.5684,0.7542%,1.6873%,80.0220%,-0.3344%
