PERMNO,DATE,n,RET,vwretd,swbeta,swalpha,ivol,tvol,R2
93436,23MAR2017,252,-0.09%,0.02%,1.12,-0.00,1.96%,2.09%,11.67%
93436,24MAR2017,252,3.29%,-0.03%,1.13,-0.00,1.96%,2.09%,12.01%
93436,27MAR2017,252,2.68%,-0.03%,1.14,-0.00,1.97%,2.10%,11.96%
93436,28MAR2017,252,2.68%,0.69%,1.17,-0.00,1.97%,2.10%,12.44%
93436,29MAR2017,252,-0.03%,0.23%,1.19,-0.00,1.96%,2.10%,12.91%
93436,30MAR2017,252,0.19%,0.26%,1.18,-0.00,1.96%,2.10%,12.72%
93436,31MAR2017,252,0.14%,-0.11%,1.19,-0.00,1.95%,2.09%,13.02%
93436,03APR2017,252,7.27%,-0.26%,1.20,-0.00,1.98%,2.12%,12.94%
93436,04APR2017,252,1.74%,0.06%,1.22,-0.00,1.97%,2.11%,13.19%
93436,05APR2017,252,-2.86%,-0.41%,1.26,-0.00,1.95%,2.11%,14.40%
93436,06APR2017,252,1.25%,0.35%,1.26,-0.00,1.94%,2.10%,14.46%
93436,07APR2017,252,1.29%,-0.07%,1.22,-0.00,1.94%,2.09%,13.85%
93436,10APR2017,252,3.26%,0.15%,1.21,-0.00,1.95%,2.10%,13.56%
93436,11APR2017,252,-1.18%,-0.01%,1.26,-0.00,1.95%,2.10%,14.29%
93436,12APR2017,252,-3.85%,-0.46%,1.28,-0.00,1.95%,2.11%,14.40%
93436,13APR2017,252,2.41%,-0.72%,1.27,-0.00,1.96%,2.12%,14.19%
93436,17APR2017,252,-0.84%,0.87%,1.28,-0.00,1.96%,2.12%,14.14%
93436,18APR2017,252,-0.39%,-0.25%,1.29,-0.00,1.96%,2.12%,14.27%
93436,19APR2017,252,1.76%,-0.13%,1.33,-0.00,1.94%,2.11%,15.18%
93436,20APR2017,252,-0.99%,0.77%,1.33,-0.00,1.95%,2.11%,15.13%
93436,21APR2017,252,1.02%,-0.29%,1.35,-0.00,1.94%,2.11%,15.58%
93436,24APR2017,252,0.80%,1.08%,1.35,-0.00,1.93%,2.11%,16.11%
93436,25APR2017,252,1.87%,0.60%,1.37,-0.00,1.93%,2.11%,16.65%
93436,26APR2017,252,-1.15%,-0.01%,1.37,-0.00,1.93%,2.11%,16.52%
93436,27APR2017,252,-0.50%,-0.00%,1.36,-0.00,1.93%,2.11%,16.47%
93436,28APR2017,252,1.76%,-0.26%,1.35,-0.00,1.93%,2.11%,16.08%
93436,01MAY2017,252,2.79%,0.20%,1.33,-0.00,1.94%,2.11%,15.42%
93436,02MAY2017,252,-1.22%,0.02%,1.32,-0.00,1.94%,2.11%,15.51%
93436,03MAY2017,252,-2.47%,-0.26%,1.30,-0.00,1.94%,2.10%,14.92%
93436,04MAY2017,252,-5.00%,-0.08%,1.22,-0.00,1.97%,2.11%,12.93%
93436,05MAY2017,252,4.36%,0.58%,1.20,-0.00,1.96%,2.10%,12.62%
93436,08MAY2017,252,-0.38%,-0.08%,1.20,-0.00,1.96%,2.10%,12.61%
93436,09MAY2017,252,4.58%,-0.10%,1.23,-0.00,1.96%,2.11%,13.24%
93436,10MAY2017,252,1.23%,0.26%,1.23,-0.00,1.96%,2.11%,13.20%
93436,11MAY2017,252,-0.65%,-0.27%,1.23,-0.00,1.97%,2.11%,13.19%
93436,12MAY2017,252,0.53%,-0.15%,1.22,-0.00,1.97%,2.11%,12.88%
93436,15MAY2017,252,-2.75%,0.56%,1.21,-0.00,1.98%,2.12%,12.64%
93436,16MAY2017,252,0.36%,-0.04%,1.20,-0.00,1.98%,2.12%,12.46%
93436,17MAY2017,252,-3.44%,-1.81%,1.22,-0.00,1.98%,2.13%,13.23%
93436,18MAY2017,252,2.27%,0.34%,1.26,-0.00,1.97%,2.12%,13.99%
93436,19MAY2017,252,-0.71%,0.76%,1.23,-0.00,1.97%,2.12%,13.55%
93436,22MAY2017,252,-0.15%,0.54%,1.22,-0.00,1.97%,2.11%,13.50%
93436,23MAY2017,252,-2.09%,0.15%,1.23,-0.00,1.96%,2.12%,13.77%
93436,24MAY2017,252,2.09%,0.24%,1.25,-0.00,1.97%,2.12%,13.99%
93436,25MAY2017,252,2.13%,0.32%,1.26,-0.00,1.97%,2.12%,13.99%
93436,26MAY2017,252,2.62%,0.03%,1.24,-0.00,1.98%,2.12%,13.35%
93436,30MAY2017,252,3.06%,-0.23%,1.22,-0.00,1.99%,2.13%,13.02%
93436,31MAY2017,252,1.76%,-0.03%,1.23,-0.00,1.99%,2.13%,13.16%
93436,01JUN2017,252,-0.19%,0.91%,1.23,-0.00,1.98%,2.13%,13.16%
93436,02JUN2017,252,-0.15%,0.35%,1.22,-0.00,1.98%,2.13%,13.12%
93436,05JUN2017,252,2.20%,-0.18%,1.21,-0.00,1.99%,2.13%,12.92%
93436,06JUN2017,252,1.59%,-0.22%,1.21,-0.00,1.99%,2.13%,12.67%
93436,07JUN2017,252,1.93%,0.07%,1.15,-0.00,1.99%,2.11%,11.73%
93436,08JUN2017,252,2.88%,0.16%,1.15,-0.00,1.99%,2.12%,11.64%
93436,09JUN2017,252,-3.43%,-0.05%,1.12,-0.00,2.00%,2.12%,11.05%
93436,12JUN2017,252,0.47%,-0.09%,1.03,-0.00,2.00%,2.10%,9.25%
93436,13JUN2017,252,4.72%,0.53%,1.04,-0.00,2.02%,2.12%,9.09%
93436,14JUN2017,252,1.25%,-0.23%,1.02,0.00,2.02%,2.12%,8.72%
93436,15JUN2017,252,-1.40%,-0.30%,1.03,-0.00,2.02%,2.12%,8.97%
93436,16JUN2017,252,-1.05%,0.06%,1.02,-0.00,2.02%,2.12%,8.89%
93436,19JUN2017,252,-0.43%,0.76%,1.03,-0.00,2.02%,2.12%,9.02%
93436,20JUN2017,252,0.66%,-0.75%,1.02,-0.00,2.02%,2.12%,8.84%
93436,21JUN2017,252,1.12%,-0.08%,1.01,0.00,2.02%,2.12%,8.65%
93436,22JUN2017,252,1.65%,0.08%,1.18,0.00,1.86%,2.00%,13.06%
93436,23JUN2017,252,0.22%,0.29%,1.12,0.00,1.87%,2.00%,12.39%
93436,26JUN2017,252,-1.55%,0.09%,1.27,-0.00,1.86%,2.00%,13.40%
93436,27JUN2017,252,-4.01%,-0.75%,1.61,-0.00,1.81%,2.01%,19.12%
93436,28JUN2017,252,2.45%,1.00%,1.63,-0.00,1.81%,2.01%,18.59%
93436,29JUN2017,252,-2.83%,-0.81%,1.53,-0.00,1.86%,2.01%,14.42%
93436,30JUN2017,252,0.24%,0.14%,1.60,-0.00,1.85%,2.01%,14.53%
93436,03JUL2017,252,-2.49%,0.30%,1.57,-0.00,1.87%,2.01%,13.84%
93436,05JUL2017,252,-7.24%,0.01%,1.69,-0.00,1.90%,2.07%,15.10%
93436,06JUL2017,252,-5.58%,-0.92%,1.72,-0.00,1.93%,2.10%,15.45%
93436,07JUL2017,252,1.42%,0.64%,1.69,-0.00,1.94%,2.10%,14.67%
93436,10JUL2017,252,0.90%,0.05%,1.78,-0.00,1.93%,2.10%,15.48%
93436,11JUL2017,252,3.53%,0.02%,1.67,-0.00,1.95%,2.10%,13.34%
93436,12JUL2017,252,0.70%,0.77%,1.69,-0.00,1.95%,2.10%,13.59%
93436,13JUL2017,252,-1.85%,0.17%,1.65,-0.00,1.96%,2.10%,13.04%
93436,14JUL2017,252,1.35%,0.49%,1.66,-0.00,1.96%,2.10%,13.23%
93436,17JUL2017,252,-2.50%,0.00%,1.65,-0.00,1.97%,2.11%,12.92%
93436,18JUL2017,252,2.71%,0.05%,1.68,-0.00,1.96%,2.11%,13.55%
93436,19JUL2017,252,-0.91%,0.60%,1.67,-0.00,1.97%,2.11%,13.30%
93436,20JUL2017,252,1.43%,0.00%,1.68,-0.00,1.96%,2.11%,13.59%
93436,21JUL2017,252,-0.46%,-0.09%,1.70,-0.00,1.94%,2.10%,14.18%
93436,24JUL2017,252,4.30%,-0.01%,1.71,-0.00,1.96%,2.11%,14.15%
93436,25JUL2017,252,-0.85%,0.35%,1.70,-0.00,1.95%,2.11%,14.04%
93436,26JUL2017,252,1.25%,-0.01%,1.69,-0.00,1.95%,2.11%,13.97%
93436,27JUL2017,252,-2.73%,-0.21%,1.72,-0.00,1.96%,2.11%,14.30%
93436,28JUL2017,252,0.18%,-0.11%,1.71,-0.00,1.96%,2.11%,14.19%
93436,31JUL2017,252,-3.46%,-0.09%,1.72,-0.00,1.97%,2.12%,14.21%
93436,01AUG2017,252,-1.21%,0.24%,1.69,-0.00,1.97%,2.12%,13.80%
93436,02AUG2017,252,1.98%,-0.10%,1.68,-0.00,1.97%,2.12%,13.46%
93436,03AUG2017,252,6.51%,-0.22%,1.63,-0.00,2.02%,2.16%,12.33%
93436,04AUG2017,252,2.83%,0.20%,1.58,-0.00,2.03%,2.16%,11.50%
93436,07AUG2017,252,-0.49%,0.14%,1.61,-0.00,2.03%,2.16%,11.73%
93436,08AUG2017,252,2.83%,-0.28%,1.61,-0.00,2.03%,2.16%,11.64%
93436,09AUG2017,252,-0.46%,-0.15%,1.63,-0.00,2.03%,2.16%,11.94%
93436,10AUG2017,252,-2.24%,-1.44%,1.63,-0.00,2.03%,2.16%,12.46%
93436,11AUG2017,252,0.69%,0.15%,1.63,-0.00,2.03%,2.16%,12.39%
93436,14AUG2017,252,1.66%,0.98%,1.62,-0.00,2.03%,2.17%,12.46%
93436,15AUG2017,252,-0.40%,-0.15%,1.61,-0.00,2.03%,2.17%,12.38%
93436,16AUG2017,252,0.16%,0.22%,1.62,-0.00,2.03%,2.17%,12.33%
93436,17AUG2017,252,-3.03%,-1.46%,1.64,-0.00,2.03%,2.18%,13.05%
93436,18AUG2017,252,-1.27%,-0.12%,1.68,-0.00,2.02%,2.18%,13.59%
93436,21AUG2017,252,-2.76%,0.09%,1.64,-0.00,2.04%,2.19%,12.86%
93436,22AUG2017,252,1.03%,0.94%,1.63,-0.00,2.04%,2.18%,12.87%
93436,23AUG2017,252,3.35%,-0.19%,1.66,-0.00,2.04%,2.19%,13.38%
93436,24AUG2017,252,0.05%,-0.12%,1.66,-0.00,2.04%,2.19%,13.30%
93436,25AUG2017,252,-1.38%,0.20%,1.65,-0.00,2.04%,2.19%,13.10%
93436,28AUG2017,252,-0.69%,0.03%,1.65,-0.00,2.05%,2.19%,13.07%
93436,29AUG2017,252,0.49%,0.07%,1.65,-0.00,2.04%,2.19%,13.23%
93436,30AUG2017,252,1.68%,0.46%,1.66,-0.00,2.03%,2.19%,13.61%
93436,31AUG2017,252,0.77%,0.69%,1.66,-0.00,2.03%,2.19%,13.74%
93436,01SEP2017,252,-0.14%,0.29%,1.68,-0.00,2.00%,2.16%,14.50%
93436,05SEP2017,252,-1.63%,-0.76%,1.72,-0.00,1.99%,2.16%,15.17%
93436,06SEP2017,252,-1.45%,0.32%,1.72,-0.00,1.99%,2.16%,14.93%
93436,07SEP2017,252,1.76%,-0.00%,1.72,-0.00,1.99%,2.16%,14.94%
93436,08SEP2017,252,-2.06%,-0.13%,1.59,-0.00,2.01%,2.16%,12.81%
93436,11SEP2017,252,5.91%,1.03%,1.75,-0.00,2.02%,2.18%,14.40%
93436,12SEP2017,252,-0.26%,0.36%,1.70,-0.00,2.01%,2.18%,14.99%
93436,13SEP2017,252,0.96%,0.06%,1.72,-0.00,2.01%,2.18%,15.06%
93436,14SEP2017,252,3.12%,-0.05%,1.72,-0.00,2.02%,2.19%,15.02%
93436,15SEP2017,252,0.57%,0.18%,1.72,-0.00,2.01%,2.18%,14.99%
93436,18SEP2017,252,1.37%,0.20%,1.69,-0.00,2.01%,2.18%,14.61%
93436,19SEP2017,252,-2.57%,0.11%,1.68,-0.00,2.02%,2.19%,14.41%
93436,20SEP2017,252,-0.32%,0.09%,1.70,-0.00,2.02%,2.19%,14.68%
93436,21SEP2017,252,-1.99%,-0.25%,1.77,-0.00,2.02%,2.19%,15.26%
93436,22SEP2017,252,-4.20%,0.11%,1.84,-0.00,2.03%,2.21%,15.82%
93436,25SEP2017,252,-1.74%,-0.19%,1.87,-0.00,2.03%,2.21%,16.22%
93436,26SEP2017,252,0.08%,0.02%,1.92,-0.00,2.02%,2.21%,16.86%
93436,27SEP2017,252,-1.24%,0.50%,1.91,-0.00,2.02%,2.21%,16.70%
93436,28SEP2017,252,-0.40%,0.16%,1.90,-0.00,2.02%,2.21%,16.61%
93436,29SEP2017,252,0.44%,0.33%,1.90,-0.00,2.01%,2.20%,16.90%
93436,02OCT2017,252,0.13%,0.46%,1.89,-0.00,2.01%,2.20%,17.11%
93436,03OCT2017,252,1.94%,0.25%,1.93,-0.00,1.98%,2.19%,18.24%
93436,04OCT2017,252,1.97%,0.08%,1.95,-0.00,1.98%,2.19%,18.56%
93436,05OCT2017,252,0.09%,0.48%,1.93,-0.00,1.98%,2.19%,18.35%
93436,06OCT2017,252,0.44%,-0.10%,1.92,-0.00,1.96%,2.17%,18.33%
93436,09OCT2017,252,-3.91%,-0.20%,1.93,-0.00,1.97%,2.18%,18.40%
93436,10OCT2017,252,3.69%,0.27%,1.96,-0.00,1.97%,2.19%,19.21%
93436,11OCT2017,252,-0.28%,0.19%,1.99,-0.00,1.97%,2.19%,19.48%
93436,12OCT2017,252,0.30%,-0.15%,2.01,-0.00,1.96%,2.19%,20.01%
93436,13OCT2017,252,-0.03%,0.09%,2.01,-0.00,1.96%,2.19%,19.97%
93436,16OCT2017,252,-1.40%,0.10%,1.98,-0.00,1.96%,2.19%,19.47%
93436,17OCT2017,252,1.47%,-0.02%,1.98,-0.00,1.96%,2.19%,19.47%
93436,18OCT2017,252,1.10%,0.10%,1.96,-0.00,1.96%,2.18%,19.14%
93436,19OCT2017,252,-2.18%,-0.01%,1.93,-0.00,1.97%,2.18%,18.49%
93436,20OCT2017,252,-1.91%,0.42%,1.94,-0.00,1.97%,2.18%,18.60%
93436,23OCT2017,252,-2.34%,-0.43%,1.95,-0.00,1.98%,2.19%,18.57%
93436,24OCT2017,252,0.09%,0.17%,1.95,-0.00,1.97%,2.19%,18.66%
93436,25OCT2017,252,-3.41%,-0.54%,1.98,-0.00,1.98%,2.20%,19.02%
93436,26OCT2017,252,0.10%,0.15%,1.99,-0.00,1.98%,2.20%,19.26%
93436,27OCT2017,252,-1.62%,0.76%,2.01,-0.00,1.98%,2.20%,19.56%
93436,30OCT2017,252,-0.25%,-0.34%,1.99,-0.00,1.98%,2.20%,19.20%
93436,31OCT2017,252,3.58%,0.20%,1.94,-0.00,2.00%,2.21%,18.20%
93436,01NOV2017,252,-3.15%,0.08%,1.85,-0.00,2.01%,2.20%,16.47%
93436,02NOV2017,252,-6.80%,0.03%,1.83,-0.00,2.07%,2.25%,15.14%
93436,03NOV2017,252,2.28%,0.29%,1.85,-0.00,2.07%,2.25%,15.46%
93436,06NOV2017,252,-1.08%,0.21%,1.80,-0.00,2.08%,2.25%,14.47%
93436,07NOV2017,252,1.08%,-0.18%,1.92,-0.00,2.07%,2.25%,15.13%
93436,08NOV2017,252,-0.54%,0.14%,1.92,-0.00,2.08%,2.25%,14.39%
93436,09NOV2017,252,-0.46%,-0.36%,2.11,-0.00,2.05%,2.25%,16.85%
93436,10NOV2017,252,0.00%,-0.03%,2.20,-0.00,2.03%,2.24%,18.17%
93436,13NOV2017,252,4.10%,0.02%,2.14,-0.00,2.05%,2.25%,16.94%
93436,14NOV2017,252,-2.12%,-0.26%,2.28,-0.00,2.01%,2.24%,19.16%
93436,15NOV2017,252,0.84%,-0.49%,2.29,-0.00,2.01%,2.24%,19.14%
93436,16NOV2017,252,0.39%,0.93%,2.27,-0.00,2.02%,2.24%,18.81%
93436,17NOV2017,252,0.82%,-0.09%,2.29,-0.00,2.01%,2.23%,19.38%
93436,20NOV2017,252,-2.00%,0.18%,2.30,-0.00,2.01%,2.24%,19.47%
93436,21NOV2017,252,2.94%,0.65%,2.36,-0.00,2.00%,2.24%,20.33%
93436,22NOV2017,252,-1.64%,-0.01%,2.26,-0.00,2.02%,2.23%,18.65%
93436,24NOV2017,252,0.94%,0.22%,2.25,-0.00,2.02%,2.23%,18.32%
93436,27NOV2017,252,0.40%,-0.16%,2.27,-0.00,2.01%,2.23%,18.90%
93436,28NOV2017,252,0.23%,0.88%,2.26,-0.00,2.01%,2.23%,18.76%
93436,29NOV2017,252,-3.15%,-0.07%,2.07,-0.00,2.04%,2.23%,15.99%
93436,30NOV2017,252,0.43%,0.72%,2.07,-0.00,2.04%,2.23%,15.98%
93436,01DEC2017,252,-0.75%,-0.11%,2.00,-0.00,2.04%,2.22%,15.15%
93436,04DEC2017,252,-0.43%,-0.17%,2.00,-0.00,2.04%,2.22%,15.18%
93436,05DEC2017,252,-0.49%,-0.42%,1.96,-0.00,2.04%,2.21%,14.35%
93436,06DEC2017,252,3.15%,-0.14%,2.02,-0.00,2.05%,2.22%,14.56%
93436,07DEC2017,252,-0.64%,0.40%,1.92,-0.00,2.06%,2.21%,12.67%
93436,08DEC2017,252,1.25%,0.51%,1.99,-0.00,2.05%,2.21%,13.46%
93436,11DEC2017,252,4.37%,0.28%,2.07,-0.00,2.05%,2.22%,14.39%
93436,12DEC2017,252,3.68%,0.07%,2.08,-0.00,2.06%,2.23%,14.41%
93436,13DEC2017,252,-0.59%,0.05%,2.13,-0.00,2.05%,2.22%,15.44%
93436,14DEC2017,252,-0.34%,-0.44%,2.15,-0.00,2.04%,2.23%,15.59%
93436,15DEC2017,252,1.65%,0.80%,2.11,-0.00,2.05%,2.23%,15.50%
93436,18DEC2017,252,-1.33%,0.68%,2.02,-0.00,2.06%,2.22%,14.49%
93436,19DEC2017,252,-2.29%,-0.34%,2.02,-0.00,2.06%,2.23%,14.37%
93436,20DEC2017,252,-0.64%,-0.01%,2.01,-0.00,2.06%,2.22%,14.35%
93436,21DEC2017,252,0.81%,0.25%,2.01,-0.00,2.06%,2.22%,14.32%
93436,22DEC2017,252,-1.95%,-0.02%,2.03,-0.00,2.06%,2.23%,14.44%
93436,26DEC2017,252,-2.43%,-0.02%,2.04,-0.00,2.06%,2.23%,14.62%
93436,27DEC2017,252,-1.78%,0.08%,2.07,-0.00,2.05%,2.23%,15.27%
93436,28DEC2017,252,1.19%,0.25%,2.10,-0.00,2.05%,2.23%,15.40%
93436,29DEC2017,252,-1.27%,-0.48%,2.00,-0.00,2.06%,2.22%,14.21%
93436,02JAN2018,252,2.95%,0.85%,2.03,-0.00,2.06%,2.23%,14.63%
93436,03JAN2018,252,-1.02%,0.59%,1.93,-0.00,2.08%,2.23%,13.39%
93436,04JAN2018,252,-0.83%,0.40%,1.76,-0.00,2.09%,2.21%,11.17%
93436,05JAN2018,252,0.62%,0.58%,1.75,-0.00,2.09%,2.21%,11.14%
93436,08JAN2018,252,6.26%,0.18%,1.86,-0.00,2.10%,2.24%,12.37%
93436,09JAN2018,252,-0.81%,0.09%,1.87,-0.00,2.10%,2.24%,12.53%
93436,10JAN2018,252,0.33%,-0.15%,1.88,-0.00,2.10%,2.24%,12.66%
93436,11JAN2018,252,0.94%,0.83%,1.86,-0.00,2.10%,2.24%,12.71%
93436,12JAN2018,252,-0.51%,0.61%,1.82,-0.00,2.10%,2.25%,12.37%
93436,16JAN2018,252,1.14%,-0.44%,1.91,-0.00,2.08%,2.24%,13.85%
93436,17JAN2018,252,2.09%,0.86%,1.91,-0.00,2.08%,2.24%,13.69%
93436,18JAN2018,252,-0.75%,-0.20%,1.92,-0.00,2.07%,2.24%,14.07%
93436,19JAN2018,252,1.58%,0.54%,1.95,-0.00,2.07%,2.24%,14.61%
93436,22JAN2018,252,0.44%,0.76%,1.91,-0.00,2.07%,2.24%,14.53%
93436,23JAN2018,252,0.35%,0.26%,1.87,-0.00,2.07%,2.23%,13.96%
93436,24JAN2018,252,-1.96%,-0.09%,1.85,-0.00,2.08%,2.23%,13.35%
93436,25JAN2018,252,-2.39%,0.01%,1.86,-0.00,2.09%,2.24%,13.15%
93436,26JAN2018,252,1.54%,1.00%,1.86,-0.00,2.09%,2.24%,13.10%
93436,29JAN2018,252,1.95%,-0.69%,1.79,-0.00,2.10%,2.24%,12.28%
93436,30JAN2018,252,-1.06%,-1.02%,1.76,-0.00,2.10%,2.24%,12.11%
93436,31JAN2018,252,2.46%,0.01%,1.69,-0.00,2.12%,2.25%,11.06%
93436,01FEB2018,252,-1.43%,-0.03%,1.77,-0.00,2.11%,2.25%,12.00%
93436,02FEB2018,252,-1.57%,-2.09%,1.50,-0.00,2.13%,2.25%,10.66%
93436,05FEB2018,252,-3.09%,-3.81%,1.33,-0.00,2.14%,2.26%,10.70%
93436,06FEB2018,252,0.25%,1.53%,1.40,-0.00,2.13%,2.26%,11.04%
93436,07FEB2018,252,3.30%,-0.42%,1.25,-0.00,2.16%,2.26%,8.83%
93436,08FEB2018,252,-8.63%,-3.47%,1.41,-0.00,2.19%,2.33%,12.06%
93436,09FEB2018,252,-1.53%,1.23%,1.44,-0.00,2.18%,2.33%,12.14%
93436,12FEB2018,252,1.71%,1.32%,1.44,-0.00,2.18%,2.33%,12.65%
93436,13FEB2018,252,2.51%,0.29%,1.47,-0.00,2.16%,2.32%,13.35%
93436,14FEB2018,252,-0.42%,1.44%,1.40,-0.00,2.17%,2.32%,12.53%
93436,15FEB2018,252,3.65%,1.11%,1.46,-0.00,2.16%,2.33%,14.03%
93436,16FEB2018,252,0.43%,0.04%,1.48,-0.00,2.14%,2.32%,14.55%
93436,20FEB2018,252,-0.21%,-0.63%,1.46,-0.00,2.15%,2.32%,14.32%
93436,21FEB2018,252,-0.44%,-0.44%,1.45,-0.00,2.15%,2.32%,14.21%
93436,22FEB2018,252,3.86%,0.02%,1.49,-0.00,2.15%,2.33%,14.91%
93436,23FEB2018,252,1.70%,1.47%,1.45,-0.00,2.11%,2.29%,15.12%
93436,26FEB2018,252,1.53%,1.00%,1.45,-0.00,2.11%,2.29%,15.28%
93436,27FEB2018,252,-1.80%,-1.26%,1.43,-0.00,2.10%,2.28%,15.36%
93436,28FEB2018,252,-2.26%,-1.11%,1.44,-0.00,2.09%,2.28%,16.05%
93436,01MAR2018,252,-3.54%,-1.08%,1.48,-0.00,2.09%,2.29%,17.04%
93436,02MAR2018,252,1.27%,0.59%,1.47,-0.00,2.09%,2.29%,16.96%
93436,05MAR2018,252,-0.53%,1.01%,1.44,-0.00,2.10%,2.29%,16.55%
93436,06MAR2018,252,-1.54%,0.42%,1.41,-0.00,2.10%,2.30%,16.04%
93436,07MAR2018,252,1.25%,0.05%,1.41,-0.00,2.10%,2.30%,16.04%
93436,08MAR2018,252,-0.96%,0.36%,1.38,-0.00,2.11%,2.30%,15.51%
93436,09MAR2018,252,-0.59%,1.58%,1.34,-0.00,2.12%,2.30%,14.86%
93436,12MAR2018,252,5.61%,-0.02%,1.38,-0.00,2.13%,2.32%,15.47%
93436,13MAR2018,252,-1.06%,-0.62%,1.38,-0.00,2.13%,2.32%,15.64%
93436,14MAR2018,252,-4.45%,-0.46%,1.41,-0.00,2.12%,2.32%,16.33%
93436,15MAR2018,252,-0.32%,-0.22%,1.42,-0.00,2.12%,2.32%,16.48%
93436,16MAR2018,252,-1.31%,0.24%,1.42,-0.00,2.12%,2.32%,16.55%
93436,19MAR2018,252,-2.42%,-1.29%,1.43,-0.00,2.12%,2.32%,16.83%
93436,20MAR2018,252,-0.96%,0.13%,1.45,-0.00,2.11%,2.32%,17.28%
93436,21MAR2018,252,1.93%,0.04%,1.37,-0.00,2.13%,2.31%,15.22%
93436,22MAR2018,252,-2.35%,-2.39%,1.35,-0.00,2.12%,2.31%,16.23%
93436,23MAR2018,252,-2.45%,-1.93%,1.35,-0.00,2.12%,2.32%,16.63%
93436,26MAR2018,252,0.88%,2.43%,1.38,-0.00,2.10%,2.31%,17.03%
93436,27MAR2018,252,-8.22%,-1.66%,1.36,-0.00,2.18%,2.37%,15.52%
93436,28MAR2018,252,-7.67%,-0.26%,1.39,-0.00,2.22%,2.41%,15.69%
93436,29MAR2018,252,3.24%,1.35%,1.38,-0.00,2.23%,2.42%,14.98%
93436,02APR2018,252,-5.13%,-2.14%,1.38,-0.00,2.26%,2.45%,14.61%
93436,03APR2018,252,5.96%,1.15%,1.37,-0.00,2.29%,2.47%,14.18%
93436,04APR2018,252,7.26%,1.04%,1.54,-0.00,2.24%,2.47%,18.30%
93436,05APR2018,252,6.54%,0.74%,1.53,-0.00,2.27%,2.50%,17.67%
93436,06APR2018,252,-2.10%,-2.00%,1.52,-0.00,2.27%,2.50%,17.75%
93436,09APR2018,252,-3.22%,0.29%,1.53,-0.00,2.27%,2.51%,17.88%
93436,10APR2018,252,5.19%,1.64%,1.56,-0.00,2.28%,2.53%,18.59%
93436,11APR2018,252,-1.24%,-0.38%,1.55,-0.00,2.27%,2.52%,18.51%
93436,12APR2018,252,-2.28%,0.69%,1.55,-0.00,2.28%,2.52%,18.44%
93436,13APR2018,252,2.13%,-0.31%,1.54,-0.00,2.27%,2.51%,18.19%
93436,16APR2018,252,-3.04%,0.80%,1.50,-0.00,2.29%,2.52%,17.50%
93436,17APR2018,252,-1.21%,1.03%,1.46,-0.00,2.30%,2.52%,16.81%
93436,18APR2018,252,1.97%,0.16%,1.47,-0.00,2.30%,2.52%,16.94%
93436,19APR2018,252,2.29%,-0.54%,1.43,-0.00,2.31%,2.52%,16.12%
93436,20APR2018,252,-3.28%,-0.75%,1.46,-0.00,2.31%,2.53%,16.81%
93436,23APR2018,252,-2.37%,-0.04%,1.48,-0.00,2.31%,2.53%,17.20%
93436,24APR2018,252,0.03%,-1.14%,1.47,-0.00,2.31%,2.53%,16.92%
93436,25APR2018,252,-0.98%,0.08%,1.46,-0.00,2.31%,2.53%,16.54%
93436,26APR2018,252,1.71%,0.90%,1.46,-0.00,2.31%,2.53%,16.80%
93436,27APR2018,252,3.01%,0.07%,1.46,-0.00,2.32%,2.54%,16.74%
93436,30APR2018,252,-0.06%,-0.73%,1.46,-0.00,2.31%,2.54%,16.79%
93436,01MAY2018,252,2.05%,0.22%,1.45,-0.00,2.32%,2.53%,16.45%
93436,02MAY2018,252,0.41%,-0.56%,1.44,-0.00,2.32%,2.53%,16.30%
93436,03MAY2018,252,-5.55%,-0.23%,1.42,-0.00,2.35%,2.55%,15.59%
93436,04MAY2018,252,3.39%,1.23%,1.44,-0.00,2.32%,2.54%,16.41%
93436,07MAY2018,252,2.95%,0.41%,1.46,-0.00,2.31%,2.53%,17.10%
93436,08MAY2018,252,-0.26%,0.04%,1.46,-0.00,2.31%,2.53%,17.09%
93436,09MAY2018,252,1.62%,0.86%,1.47,-0.00,2.29%,2.52%,17.69%
93436,10MAY2018,252,-0.60%,0.86%,1.45,-0.00,2.29%,2.52%,17.44%
93436,11MAY2018,252,-1.30%,0.15%,1.44,-0.00,2.29%,2.52%,17.20%
93436,14MAY2018,252,-3.02%,0.08%,1.45,-0.00,2.30%,2.53%,17.38%
93436,15MAY2018,252,-2.67%,-0.58%,1.46,-0.00,2.29%,2.53%,17.59%
93436,16MAY2018,252,0.81%,0.48%,1.46,-0.00,2.29%,2.53%,17.73%
93436,17MAY2018,252,-0.68%,0.03%,1.45,-0.00,2.29%,2.52%,17.21%
93436,18MAY2018,252,-2.71%,-0.22%,1.46,-0.00,2.29%,2.52%,17.46%
93436,21MAY2018,252,2.77%,0.70%,1.48,-0.00,2.29%,2.53%,17.63%
93436,22MAY2018,252,-3.33%,-0.35%,1.48,-0.00,2.30%,2.53%,17.38%
93436,23MAY2018,252,1.48%,0.23%,1.49,-0.00,2.30%,2.53%,17.54%
93436,24MAY2018,252,-0.44%,-0.18%,1.48,-0.00,2.30%,2.53%,17.37%
93436,25MAY2018,252,0.36%,-0.22%,1.46,-0.00,2.30%,2.53%,17.01%
93436,29MAY2018,252,1.76%,-1.00%,1.46,-0.00,2.30%,2.52%,17.05%
